A0138557749     412660              52522   06/06/05   16000   1600006/07/05ALTO DAIRY                    
A0138557749     412660              56380   11/02/05   20000   2000011/03/05ALTO DAIRY                    
A0138557749     412660              56672   11/14/05   30000   3000011/16/05ALTO DAIRY                    
A0138557749     412660              62602   07/24/06   10000   1000007/25/06ALTO DAIRY                    
A0138557749     412660              63387   08/28/06   10000       109/08/06ALTO DAIRY                    
A0138557749     412660              66990   02/06/07   10000   1000002/07/07ALTO DAIRY                    
A0138557749     412660              67281   02/20/07   30000       103/01/07ALTO DAIRY                    
A0138557749     412660              68177   04/03/07   10000   1000004/04/07ALTO DAIRY                    
A0138557749     412660              69394   05/23/07   20000   2000005/23/07ALTO DAIRY                    
A0138558967     413533              52449   06/02/05   10000   1000006/23/05ALTO DAIRY                    
A0138558967     413533              53937   08/01/05   20000   2000008/02/05ALTO DAIRY                    
A0138558967     413533              56380   11/02/05   10000   1000011/03/05ALTO DAIRY                    
A0138558967     413533              57949   01/10/06   20000   2000001/12/06ALTO DAIRY                    
A0138558967     413533              59965   04/03/06   10000   1000004/04/06ALTO DAIRY                    
A0138558967     413533              61625   06/13/06   20000   2000006/16/06ALTO DAIRY                    
A0138558967     413533              61820   06/20/06    9400    940006/21/06ALTO DAIRY                    
A0138558967     413533              61884   06/21/06   20000       107/12/06ALTO DAIRY                    
A0138558967     413533              63374   08/28/06   20000   2000008/29/06ALTO DAIRY                    
A0138558967     413533              63387   08/28/06   30000       109/08/06ALTO DAIRY                    
A0138558967     413533              64561   10/17/06   10000   1000010/17/06ALTO DAIRY                    
A0138558967     413533              65453   11/28/06   20000   2000011/29/06ALTO DAIRY                    
A0138558967     413533              65624   12/05/06   30000       112/11/06ALTO DAIRY                    
A0138558967     413533              66159   01/02/07   10000   1000001/03/07ALTO DAIRY                    
A0138558967     413533              66989   02/06/07   20000   2000002/07/07ALTO DAIRY                    
A0138558967     413533              67281   02/20/07   30000       103/01/07ALTO DAIRY                    
A0138558967     413533              68177   04/03/07   20000   2000004/04/07ALTO DAIRY                    
A0138558967     413533              69394   05/23/07   10000   1000005/23/07ALTO DAIRY                    
A0138558967     413533              69566   05/30/07   30000       106/15/07ALTO DAIRY                    
A0138558967     413533              69817   06/12/07   15000   1500006/15/07ALTO DAIRY                    
A0138558967     413533              70948   07/30/07    5000    500008/01/07ALTO DAIRY                    
A0138558967     413533              71573   08/24/07    9000    900009/04/07ALTO DAIRY                    
A0138558967     413533              71749   09/04/07   25000       109/14/07ALTO DAIRY                    
A0138558967     413533              72632   10/15/07   10000   1000010/16/07ALTO DAIRY                    
A0138558967     413533              73312   11/14/07   15000   1500011/15/07ALTO DAIRY                    
A0138558967     413533              73461   11/20/07   30000       112/10/07ALTO DAIRY                    
A0138558967     413533              74196   01/04/08   30000   3000001/04/08ALTO DAIRY                    
A0138557752     414076              49432   02/14/05   20000   2000002/15/05ALTO DAIRY                    
A0138557752     414076              50381   03/18/05   20000   2000003/18/05ALTO DAIRY                    
A0138557752     414076              51154   04/13/05       1       104/27/05ALTO DAIRY                    
A0138557752     414076              51507   04/27/05   20000   2000004/28/05ALTO DAIRY                    
A0138557752     414076              52522   06/06/05   20000   2000006/07/05ALTO DAIRY                    
A0138557752     414076              53426   07/11/05   20000   2000007/12/05ALTO DAIRY                    
A0138557752     414076              54509   08/22/05   26000   2600008/23/05ALTO DAIRY                    
A0138557752     414076              55616   10/03/05   20000   2000010/04/05ALTO DAIRY                    
A0138557752     414076              56380   11/02/05   20000   2000011/03/05ALTO DAIRY                    
A0138557752     414076              57524   12/19/05   20000   2000012/20/05ALTO DAIRY                    
A0138557752     414076              57949   01/10/06   20000   2000001/12/06ALTO DAIRY                    
A0138557752     414076              59455   03/14/06   10000   1000003/15/06ALTO DAIRY                    
A0138557752     414076              59967   04/03/06   10000   1000004/04/06ALTO DAIRY                    
A0138557752     414076              60255   04/17/06   10000   1000004/18/06ALTO DAIRY                    
A0138557752     414076              60599   05/02/06   10000   1000005/02/06ALTO DAIRY                    
A0138557752     414076              61323   05/31/06   15000   1600006/07/06ALTO DAIRY                    
A0138557752     414076              61625   06/13/06   20000   2000006/16/06ALTO DAIRY                    
A0138557752     414076              61842   06/20/06   25000   2500006/21/06ALTO DAIRY                    
A0138557752     414076              61884   06/21/06   30000       107/12/06ALTO DAIRY                    
A0138557752     414076              63374   08/28/06   32000   3200008/29/06ALTO DAIRY                    
A0138557752     414076              63387   08/28/06   40000       109/08/06ALTO DAIRY                    
A0138557752     414076              64561   10/17/06   10000   1000010/17/06ALTO DAIRY                    
A0138557752     414076              64883   10/30/06   10000   1000010/31/06ALTO DAIRY                    
A0138557752     414076              65453   11/28/06   20000   2000011/29/06ALTO DAIRY                    
A0138557752     414076              65624   12/05/06   40000       112/11/06ALTO DAIRY                    
A0138557752     414076              65921   12/19/06   20000   2000012/19/06ALTO DAIRY                    
A0138557752     414076              66159   01/02/07   20000   2000001/03/07ALTO DAIRY                    
A0138557752     414076              67281   02/20/07   50000       103/01/07ALTO DAIRY                    
A0138557752     414076              67767   03/14/07   20000   2000003/15/07ALTO DAIRY                    
A0138557752     414076              68622   04/23/07   20000   2000004/24/07ALTO DAIRY                    
A0138557752     414076              69394   05/23/07   11000   1100005/23/07ALTO DAIRY                    
A0138557752     414076              69566   05/30/07   55000       106/15/07ALTO DAIRY                    
A0138557752     414076              69817   06/12/07   20000   2000006/15/07ALTO DAIRY                    
A0138557752     414076              70948   07/30/07   20000   2000008/01/07ALTO DAIRY                    
A0138557752     414076              71573   08/24/07   16000   1600009/04/07ALTO DAIRY                    
A0138557752     414076              71749   09/04/07   30000       109/14/07ALTO DAIRY                    
A0138557752     414076              72632   10/15/07   10000   1000010/16/07ALTO DAIRY                    
A0138557752     414076              73312   11/14/07   20000   2000011/15/07ALTO DAIRY                    
A0138557752     414076              73461   11/20/07   55000       112/10/07ALTO DAIRY                    
A0138557752     414076              73782   12/10/07   10000   1000012/10/07ALTO DAIRY                    
A0138557752     414076              73960   12/18/07   46000   4600012/19/07ALTO DAIRY                    
A0138561275     421812              66479   01/12/07   50000   5400001/18/07ALTO DAIRY                    
A0138561275     421812              67170   05/23/07   65000       106/11/07ALTO DAIRY                    
A0138561275     421812              68179   04/03/07   20000   2000004/09/07ALTO DAIRY                    
A0138561275     421812              68630   04/24/07   15000       105/01/07ALTO DAIRY                    
A0138561275     421812              68764   04/30/07   15000   1600004/30/07ALTO DAIRY                    
A0138561275     421812              69772   06/08/07   20000   2000006/12/07ALTO DAIRY                    
A0138561275     421812              70422   07/05/07   20000   2000007/06/07ALTO DAIRY                    
A0138561275     421812              70490   07/11/07   26000   2600007/12/07ALTO DAIRY                    
A0138561275     421812              70514   07/11/07   30000       107/26/07ALTO DAIRY                    
A0138561275     421812              70947   07/30/07   10000   1000008/01/07ALTO DAIRY                    
A0138561275     421812              71572   08/24/07    5000    500009/04/07ALTO DAIRY                    
A0138561275     421812              71708   08/31/07   15000   1500008/31/07ALTO DAIRY                    
A0138561275     421812              71746   09/04/07   30000       209/18/07ALTO DAIRY                    
A0138561275     421812              72284   10/01/07   20000   2000010/02/07ALTO DAIRY                    
A0138561275     421812              72633   10/15/07   10000   1000010/16/07ALTO DAIRY                    
A0138561275     421812              73036   10/31/07   55000       111/13/07ALTO DAIRY                    
A0138561275     421812              73230   11/09/07   10000   1000011/09/07ALTO DAIRY                    
A0138561275     421812              73314   11/14/07   48000   4800011/15/07ALTO DAIRY                    
A0138561275     421812              74262   01/08/08   50000       101/18/08ALTO DAIRY                    
A0138561275     421812              74416   01/15/08   20000   2000001/18/08ALTO DAIRY                    
A0138561275     421812              74688   01/29/08   35000       102/06/08ALTO DAIRY                    
A0138561275     421812              74730   01/31/08   32000   3200001/31/08ALTO DAIRY                    
A0138530027     441767              48532   01/13/05   30000   3000001/13/05ALTO DAIRY                    
A0138530027     441767              48759   01/21/05   34000   3400001/24/05ALTO DAIRY                    
A0138530027     441767              48762   01/21/05       1       102/02/05ALTO DAIRY                    
A0138530027     441767              49432   02/14/05   40000   4000002/15/05ALTO DAIRY                    
A0138530027     441767              50041   03/07/05   62000   6200003/08/05ALTO DAIRY                    
A0138530027     441767              50098   03/08/05       1       103/23/05ALTO DAIRY                    
A0138530027     441767              50575   03/24/05   40000   4000003/25/05ALTO DAIRY                    
A0138530027     441767              50826   04/01/05   70000   7000004/04/05ALTO DAIRY                    
A0138530027     441767              51817   05/09/05   50000   5000005/12/05ALTO DAIRY                    
A0138530027     441767              52203   05/23/05   50000   5000005/24/05ALTO DAIRY                    
A0138530027     441767              52410   05/31/05   51000   5100006/02/05ALTO DAIRY                    
A0138530027     441767              52892   06/20/05   54000   5400006/21/05ALTO DAIRY                    
A0138530027     441767              53146   06/29/05   50000   5000006/30/05ALTO DAIRY                    
A0138530027     441767              53935   08/01/05   50000   5000008/02/05ALTO DAIRY                    
A0138530027     441767              54308   08/15/05   30000   3000008/16/05ALTO DAIRY                    
A0138530027     441767              54508   08/22/05   30000   3000008/23/05ALTO DAIRY                    
A0138530027     441767              55048   09/13/05   50000   5000009/14/05ALTO DAIRY                    
A0138530027     441767              55559   12/05/05  160000       112/09/05ALTO DAIRY                    
A0138530027     441767              55614   10/03/05   52000   5200010/04/05ALTO DAIRY                    
A0138530027     441767              56124   10/21/05  120000  11800010/27/05ALTO DAIRY                    
A0138530027     441767              57278   12/08/05   15000   1500012/08/05ALTO DAIRY                    
A0138530027     441767              57279   12/08/05   45000   4500012/09/05ALTO DAIRY                    
A0138530027     441767              57348   12/12/05   60000   6000012/13/05ALTO DAIRY                    
A0138530027     441767              57948   01/10/06   40000   4000001/12/06ALTO DAIRY                    
A0138530027     441767              58371   01/30/06   70000   7000002/01/06ALTO DAIRY                    
A0138530027     441767              59106   02/27/06   60000   6000002/27/06ALTO DAIRY                    
A0138530027     441767              59456   03/14/06  100000  10000003/15/06ALTO DAIRY                    
A0138530027     441767              60252   04/17/06   30000   3000004/18/06ALTO DAIRY                    
A0138530027     441767              60408   04/24/06   28000   2800004/25/06ALTO DAIRY                    
A0138530027     441767              60767   05/09/06   30000   3000005/10/06ALTO DAIRY                    
A0138530027     441767              61007   05/17/06   50000   5000005/18/06ALTO DAIRY                    
A0138530027     441767              61160   05/23/06  240000       106/09/06ALTO DAIRY                    
A0138530027     441767              61543   06/08/06   60000   6000006/08/06ALTO DAIRY                    
A0138530027     441767              61820   06/20/06   80000   8000006/21/06ALTO DAIRY                    
A0138530027     441767              62060   06/29/06  100000  10000007/06/06ALTO DAIRY                    
A0138530027     441767              62081   06/29/06  110000       107/13/06ALTO DAIRY                    
A0138530027     441767              63049   08/14/06  110000  11000008/15/06ALTO DAIRY                    
A0138530027     441767              63067   08/15/06  100000       108/22/06ALTO DAIRY                    
A0138530027     441767              64061   09/25/06  100000  10000009/26/06ALTO DAIRY                    
A0138530027     441767              64557   10/17/06   40000   4000010/17/06ALTO DAIRY                    
A0138530027     441767              64879   10/30/06   97070   9707010/31/06ALTO DAIRY                    
A0138530027     441767              64884   10/31/06  175000       111/14/06ALTO DAIRY                    
A0138530027     441767              65452   11/28/06   50000   5000011/29/06ALTO DAIRY                    
A0138530027     441767              65920   12/19/06   60000   6000012/19/06ALTO DAIRY                    
A0138530027     441767              66156   01/02/07   66000   6600001/03/07ALTO DAIRY                    
A0138530027     441767              66223   01/05/07  150000       102/05/07ALTO DAIRY                    
A0138530027     441767              66479   01/12/07   75000   7800001/18/07ALTO DAIRY                    
A0138530027     441767              67151   02/13/07   50000   5000002/13/07ALTO DAIRY                    
A0138530027     441767              67170   05/23/07  430000       106/11/07ALTO DAIRY                    
A0138530027     441767              67482   02/28/07   60000   6000003/01/07ALTO DAIRY                    
A0138530027     441767              67765   03/14/07   48000   4800003/15/07ALTO DAIRY                    
A0138530027     441767              68179   04/03/07  150000  15000004/09/07ALTO DAIRY                    
A0138530027     441767              68630   04/24/07  145000       105/01/07ALTO DAIRY                    
A0138530027     441767              68764   04/30/07  145000  15000004/30/07ALTO DAIRY                    
A0138530027     441767              69772   06/08/07  100000  10000006/12/07ALTO DAIRY                    
A0138530027     441767              70422   07/05/07  140000  14000007/06/07ALTO DAIRY                    
A0138530027     441767              70490   07/11/07   64000   6400007/12/07ALTO DAIRY                    
A0138530027     441767              70514   07/11/07  100000       107/26/07ALTO DAIRY                    
A0138530027     441767              70945   07/30/07   30000   3000008/01/07ALTO DAIRY                    
A0138530027     441767              71571   08/24/07   65000   6500009/04/07ALTO DAIRY                    
A0138530027     441767              71708   08/31/07  102000  10200008/31/07ALTO DAIRY                    
A0138530027     441767              71709   08/31/07   49000   4900008/31/07ALTO DAIRY                    
A0138530027     441767              71746   09/04/07   50000       109/18/07ALTO DAIRY                    
A0138530027     441767              73313   11/14/07   50000   5000011/15/07ALTO DAIRY                    
A0138530027     441767              73324   11/14/07  100000       111/26/07ALTO DAIRY                    
A0138530027     441767              73779   12/10/07  100000  10000012/10/07ALTO DAIRY                    
A0138530027     441767              74262   01/08/08  155000       101/18/08ALTO DAIRY                    
A0138530021     514616              48532   01/13/05   14000   1400001/13/05ALTO DAIRY                    
A0138530021     514616              48762   01/21/05       1       102/02/05ALTO DAIRY                    
A0138530021     514616              50381   03/18/05   20000   2000003/18/05ALTO DAIRY                    
A0138530021     514616              52203   05/23/05   10000   1000005/24/05ALTO DAIRY                    
A0138530021     514616              52892   06/20/05   20000   2000006/21/05ALTO DAIRY                    
A0138530021     514616              55048   09/13/05   10000   1000009/14/05ALTO DAIRY                    
A0138530021     514616              55559   12/05/05   30000       112/09/05ALTO DAIRY                    
A0138530021     514616              55615   10/03/05   10000   1000010/04/05ALTO DAIRY                    
A0138530021     514616              57348   12/12/05   20000   2000012/13/05ALTO DAIRY                    
A0138530021     514616              58777   02/13/06   10000   1000002/14/06ALTO DAIRY                    
A0138530021     514616              60408   04/24/06   20000   2000004/25/06ALTO DAIRY                    
A0138530021     514616              61160   05/23/06   10000       106/09/06ALTO DAIRY                    
A0138530021     514616              61820   06/20/06    9000    900006/21/06ALTO DAIRY                    
A0138530021     514616              62081   06/29/06   10000       107/13/06ALTO DAIRY                    
A0138530021     514616              62600   07/24/06   10000   1000007/25/06ALTO DAIRY                    
A0138530021     514616              63067   08/15/06   20000       108/22/06ALTO DAIRY                    
A0138530021     514616              63371   08/28/06   20000   2000008/29/06ALTO DAIRY                    
A0138530021     514616              64884   10/31/06   40000       111/14/06ALTO DAIRY                    
A0138530021     514616              65198   11/14/06   20000   2000011/15/06ALTO DAIRY                    
A0138530021     514616              66156   01/02/07   20000   2000001/03/07ALTO DAIRY                    
A0138530021     514616              66223   01/05/07   30000       102/05/07ALTO DAIRY                    
A0138530021     514616              67170   05/23/07   30000       106/11/07ALTO DAIRY                    
A0138530021     514616              67762   03/14/07   10000   1000003/15/07ALTO DAIRY                    
A0138530021     514616              68619   04/23/07   20000   2000004/24/07ALTO DAIRY                    
A0138530021     514616              69772   06/08/07   10000   1000006/12/07ALTO DAIRY                    
A0138530021     514616              70422   07/05/07   15000   1500007/06/07ALTO DAIRY                    
A0138530021     514616              70490   07/11/07    5000    500007/12/07ALTO DAIRY                    
A0138530021     514616              70514   07/11/07   25000       107/26/07ALTO DAIRY                    
A0138530021     514616              70947   07/30/07    5000    500008/01/07ALTO DAIRY                    
A0138530021     514616              71572   08/24/07    5000    500009/04/07ALTO DAIRY                    
A0138530021     514616              71708   08/31/07   16000   1600008/31/07ALTO DAIRY                    
A0138530021     514616              71746   09/04/07   10000       109/18/07ALTO DAIRY                    
A0138530021     514616              72950   10/29/07   10000   1000010/31/07ALTO DAIRY                    
A0138530021     514616              73036   10/31/07   10000       111/13/07ALTO DAIRY                    
A0138530021     514616              73959   12/18/07   10000   1000012/19/07ALTO DAIRY                    
A0138530021     514616              74262   01/08/08   20000       101/18/08ALTO DAIRY                    
A0138530021     514616              74416   01/15/08   10000   1000001/18/08ALTO DAIRY                    
A0138530020     514624              48532   01/13/05   20000   2000001/13/05ALTO DAIRY                    
A0138530020     514624              48762   01/21/05       1       102/02/05ALTO DAIRY                    
A0138530020     514624              51507   04/27/05   10000   1000004/28/05ALTO DAIRY                    
A0138530020     514624              53936   08/01/05   20000   2000008/02/05ALTO DAIRY                    
A0138530020     514624              55559   12/05/05   30000       112/09/05ALTO DAIRY                    
A0138530020     514624              57348   12/12/05   20000   2000012/13/05ALTO DAIRY                    
A0138530020     514624              59454   03/14/06   12000   1200003/15/06ALTO DAIRY                    
A0138530020     514624              61007   05/17/06   20000   2000005/18/06ALTO DAIRY                    
A0138530020     514624              61160   05/23/06   30000       106/09/06ALTO DAIRY                    
A0138530020     514624              63372   08/28/06   10000   1000008/29/06ALTO DAIRY                    
A0138530020     514624              66157   01/02/07   20000   2000001/03/07ALTO DAIRY                    
A0138530020     514624              66223   01/05/07   20000       102/05/07ALTO DAIRY                    
A0138530020     514624              67170   05/23/07   20000       106/11/07ALTO DAIRY                    
A0138530020     514624              68619   04/23/07   20000   2000004/24/07ALTO DAIRY                    
A0138530020     514624              69772   06/08/07   10000   1000006/12/07ALTO DAIRY                    
A0138530020     514624              70490   07/11/07   10000   1000007/12/07ALTO DAIRY                    
A0138530020     514624              70514   07/11/07   10000       107/26/07ALTO DAIRY                    
A0138530020     514624              71708   08/31/07   10000   1000008/31/07ALTO DAIRY                    
A0138530020     514624              71746   09/04/07   10000       109/18/07ALTO DAIRY                    
A0138530020     514624              72950   10/29/07   10000   1000010/31/07ALTO DAIRY                    
A0138530020     514624              73036   10/31/07    5000       111/13/07ALTO DAIRY                    
A0138530020     514624              73959   12/18/07    6000    600012/19/07ALTO DAIRY                    
A0138530020     514624              74262   01/08/08    5000       101/18/08ALTO DAIRY                    
A0138530019     529249              48532   01/13/05   10000   1000001/13/05ALTO DAIRY                    
A0138530019     529249              48762   01/21/05       1       102/02/05ALTO DAIRY                    
A0138530019     529249              48977   01/31/05   10000   1000002/01/05ALTO DAIRY                    
A0138530019     529249              49651   02/21/05   10000   1000002/22/05ALTO DAIRY                    
A0138530019     529249              50041   03/07/05   10000   1000003/08/05ALTO DAIRY                    
A0138530019     529249              50575   03/24/05   20000   2000003/25/05ALTO DAIRY                    
A0138530019     529249              51681   05/04/05       1       105/12/05ALTO DAIRY                    
A0138530019     529249              51816   05/09/05   20000   2000005/12/05ALTO DAIRY                    
A0138530019     529249              52203   05/23/05   10000   1000005/24/05ALTO DAIRY                    
A0138530019     529249              52892   06/20/05   19999   1999906/21/05ALTO DAIRY                    
A0138530019     529249              53425   07/11/05   30000   3000007/12/05ALTO DAIRY                    
A0138530019     529249              54308   08/15/05   28000   2800008/16/05ALTO DAIRY                    
A0138530019     529249              55419   09/26/05   10000   1000009/27/05ALTO DAIRY                    
A0138530019     529249              55559   12/05/05   80000       112/09/05ALTO DAIRY                    
A0138530019     529249              55987   10/17/05   20000   2000010/18/05ALTO DAIRY                    
A0138530019     529249              56672   11/14/05   30000   3000011/16/05ALTO DAIRY                    
A0138530019     529249              57348   12/12/05   40000   4000012/13/05ALTO DAIRY                    
A0138530019     529249              58777   02/13/06   20000   2000002/14/06ALTO DAIRY                    
A0138530019     529249              59105   02/27/06   10000   1000002/27/06ALTO DAIRY                    
A0138530019     529249              59454   03/14/06   10000   1000003/15/06ALTO DAIRY                    
A0138530019     529249              60252   04/17/06   10000   1000004/18/06ALTO DAIRY                    
A0138530019     529249              60408   04/24/06   10000   1000004/25/06ALTO DAIRY                    
A0138530019     529249              60767   05/09/06   10000   1000005/10/06ALTO DAIRY                    
A0138530019     529249              61007   05/17/06   19000   1900005/18/06ALTO DAIRY                    
A0138530019     529249              61160   05/23/06   50000       106/09/06ALTO DAIRY                    
A0138530019     529249              61820   06/20/06   10000   1000006/21/06ALTO DAIRY                    
A0138530019     529249              62601   07/24/06   20000   2000007/25/06ALTO DAIRY                    
A0138530019     529249              63372   08/28/06   20000   2000008/29/06ALTO DAIRY                    
A0138530019     529249              64102   09/26/06   60000       109/28/06ALTO DAIRY                    
A0138530019     529249              64103   09/26/06   20000   2000009/28/06ALTO DAIRY                    
A0138530019     529249              64558   10/17/06   20000   2000010/17/06ALTO DAIRY                    
A0138530019     529249              64879   10/30/06   21000   2100010/31/06ALTO DAIRY                    
A0138530019     529249              64884   10/31/06   30000       111/14/06ALTO DAIRY                    
A0138530019     529249              65920   12/19/06   20000   2000012/19/06ALTO DAIRY                    
A0138530019     529249              66156   01/02/07   10000   1000001/03/07ALTO DAIRY                    
A0138530019     529249              66223   01/05/07   50000       102/05/07ALTO DAIRY                    
A0138530019     529249              67151   02/13/07   30000   3000002/13/07ALTO DAIRY                    
A0138530019     529249              67170   05/23/07   75000       106/11/07ALTO DAIRY                    
A0138530019     529249              67762   03/14/07   22000   2200003/15/07ALTO DAIRY                    
A0138530019     529249              68630   04/24/07   30000       105/01/07ALTO DAIRY                    
A0138530019     529249              68764   04/30/07   30000   3000004/30/07ALTO DAIRY                    
A0138530019     529249              69772   06/08/07   30000   3000006/12/07ALTO DAIRY                    
A0138530019     529249              70422   07/05/07   15000   1500007/06/07ALTO DAIRY                    
A0138530019     529249              70945   07/30/07   20000   2000008/01/07ALTO DAIRY                    
A0138530019     529249              71571   08/24/07   17000   1700009/04/07ALTO DAIRY                    
A0138530019     529249              71746   09/04/07   40000       109/18/07ALTO DAIRY                    
A0138530019     529249              72284   10/01/07   20000   2000010/02/07ALTO DAIRY                    
A0138530019     529249              72633   10/15/07   22000   2200010/16/07ALTO DAIRY                    
A0138530019     529249              73036   10/31/07   40000       111/13/07ALTO DAIRY                    
A0138530019     529249              73447   11/19/07   20000   2000011/20/07ALTO DAIRY                    
A0138530019     529249              73778   12/10/07   23999   2399912/10/07ALTO DAIRY                    
A0138530019     529249              74262   01/08/08   50000       101/18/08ALTO DAIRY                    
A0138530019     529249              74416   01/15/08   20000   2000001/18/08ALTO DAIRY                    
A0138530019     529249              74688   01/29/08   30000       102/06/08ALTO DAIRY                    
A0138530019     529249              74730   01/31/08   32000   3200001/31/08ALTO DAIRY                    
A0138530018     537691              48532   01/13/05   10000   1000001/13/05ALTO DAIRY                    
A0138530018     537691              48762   01/21/05       1       102/02/05ALTO DAIRY                    
A0138530018     537691              49651   02/21/05   10000   1000002/22/05ALTO DAIRY                    
A0138530018     537691              52522   06/06/05   20000   2000006/07/05ALTO DAIRY                    
A0138530018     537691              54308   08/15/05   10000   1000008/16/05ALTO DAIRY                    
A0138530018     537691              55559   12/05/05   20000       112/09/05ALTO DAIRY                    
A0138530018     537691              57348   12/12/05   10000   1000012/13/05ALTO DAIRY                    
A0138530018     537691              58370   01/30/06   10000   1000002/01/06ALTO DAIRY                    
A0138530018     537691              59968   04/03/06   10000   1000004/04/06ALTO DAIRY                    
A0138530018     537691              61160   05/23/06   20000       106/09/06ALTO DAIRY                    
A0138530018     537691              61543   06/08/06   10000   1000006/08/06ALTO DAIRY                    
A0138530018     537691              61820   06/20/06   10000   1000006/21/06ALTO DAIRY                    
A0138530018     537691              62081   06/29/06   10000       107/13/06ALTO DAIRY                    
A0138530018     537691              63049   08/14/06   10000   1000008/15/06ALTO DAIRY                    
A0138530018     537691              63067   08/15/06   10000       108/22/06ALTO DAIRY                    
A0138530018     537691              64061   09/25/06   10000   1000009/26/06ALTO DAIRY                    
A0138530018     537691              64884   10/31/06   10000       111/14/06ALTO DAIRY                    
A0138530018     537691              65452   11/28/06   10000   1000011/29/06ALTO DAIRY                    
A0138530018     537691              66223   01/05/07   20000       102/05/07ALTO DAIRY                    
A0138530018     537691              67151   02/13/07   20000   2000002/13/07ALTO DAIRY                    
A0138530018     537691              67170   05/23/07   25000       106/11/07ALTO DAIRY                    
A0138530018     537691              68630   04/24/07    5000       105/01/07ALTO DAIRY                    
A0138530018     537691              68764   04/30/07    5000    500004/30/07ALTO DAIRY                    
A0138530018     537691              69772   06/08/07   10000   1000006/12/07ALTO DAIRY                    
A0138530018     537691              70437   07/06/07   15000   1500007/09/07ALTO DAIRY                    
A0138530018     537691              71746   09/04/07   10000       109/18/07ALTO DAIRY                    
A0138530018     537691              72284   10/01/07    5000    500010/02/07ALTO DAIRY                    
A0138530018     537691              72950   10/29/07    5000    500010/31/07ALTO DAIRY                    
A0138530018     537691              73036   10/31/07   10000       111/13/07ALTO DAIRY                    
A0138530018     537691              73314   11/14/07   10000   1000011/15/07ALTO DAIRY                    
A0138530018     537691              73324   11/14/07   10000       111/26/07ALTO DAIRY                    
A0138530018     537691              74195   01/04/08   10000   1000001/04/08ALTO DAIRY                    
A0138530018     537691              74262   01/08/08   10000       101/18/08ALTO DAIRY                    
A0138557728     54800               48532   01/13/05   15000   1500001/13/05ALTO DAIRY                    
A0138557728     54800               48763   01/21/05       1       102/02/05ALTO DAIRY                    
A0138557728     54800               49432   02/14/05   30000   3000002/15/05ALTO DAIRY                    
A0138557728     54800               50575   03/24/05   20000   2000003/25/05ALTO DAIRY                    
A0138557728     54800               51507   04/27/05   30000   3000004/28/05ALTO DAIRY                    
A0138557728     54800               51678   05/04/05       1       105/12/05ALTO DAIRY                    
A0138557728     54800               55420   09/26/05   40000   4000009/27/05ALTO DAIRY                    
A0138557728     54800               56379   11/02/05   44000   4400011/03/05ALTO DAIRY                    
A0138557728     54800               60800   05/10/06   75000   7375005/19/06ALTO DAIRY                    
A0138557728     54800               63338   08/25/06   15000   1500008/31/06ALTO DAIRY                    
A0138557728     54800               63738   09/11/06   30000   3000009/11/06ALTO DAIRY                    
A0138557728     54800               64560   10/17/06   20000   2000010/17/06ALTO DAIRY                    
A0138557728     54800               67279   02/20/07   26600   2660002/22/07ALTO DAIRY                    
A0138557727     54805               48759   01/21/05   15000   1500001/24/05ALTO DAIRY                    
A0138557727     54805               48763   01/21/05       1       102/02/05ALTO DAIRY                    
A0138557727     54805               49432   02/14/05   30000   3000002/15/05ALTO DAIRY                    
A0138557727     54805               50575   03/24/05   20000   2000003/25/05ALTO DAIRY                    
A0138557727     54805               51507   04/27/05   32000   3200004/28/05ALTO DAIRY                    
A0138557727     54805               51678   05/04/05       1       105/12/05ALTO DAIRY                    
A0138557727     54805               52410   05/31/05   20000   2000006/02/05ALTO DAIRY                    
A0138557727     54805               57527   12/19/05   64000   6400012/20/05ALTO DAIRY                    
A0138557871     54810               48532   01/13/05   19000   1900001/13/05ALTO DAIRY                    
A0138557871     54810               48763   01/21/05       1       102/02/05ALTO DAIRY                    
A0138557871     54810               48977   01/31/05   20000   2000002/01/05ALTO DAIRY                    
A0138557871     54810               49651   02/21/05   20000   2000002/22/05ALTO DAIRY                    
A0138557871     54810               50575   03/24/05   30000   3000003/25/05ALTO DAIRY                    
A0138557871     54810               51507   04/27/05   33000   3300004/28/05ALTO DAIRY                    
A0138557871     54810               51678   05/04/05       1       105/12/05ALTO DAIRY                    
A0138557871     54810               55420   09/26/05   40000   4000009/27/05ALTO DAIRY                    
A0138557871     54810               56379   11/02/05   30000   3000011/03/05ALTO DAIRY                    
A0138557871     54810               57527   12/19/05   30000   3000012/20/05ALTO DAIRY                    
A0138557871     54810               60800   05/10/06   80000   8000005/19/06ALTO DAIRY                    
A0138557871     54810               63738   09/11/06   30000   3000009/11/06ALTO DAIRY                    
A0138557871     54810               64560   10/17/06   30000   3000010/17/06ALTO DAIRY                    
A0138557871     54810               64882   10/30/06   12000   1200010/31/06ALTO DAIRY                    
A0138557912     54815               48759   01/21/05   17000   1700001/24/05ALTO DAIRY                    
A0138557912     54815               48763   01/21/05       1       102/02/05ALTO DAIRY                    
A0138557912     54815               50575   03/24/05   20000   2000003/25/05ALTO DAIRY                    
A0138557912     54815               51817   05/09/05   22000   2200005/12/05ALTO DAIRY                    
A0138557912     54815               56672   11/14/05   20000   2000011/16/05ALTO DAIRY                    
A0138557912     54815               60800   05/10/06   45000   4580005/19/06ALTO DAIRY                    
